user_id,amount,hour,location_change,device_change,txn_count_1h,is_fraud
1921,1067.732014841898,17,1,1,1,1
4528,3211.5596630133796,21,1,0,2,1
1004,1828.4151828521851,14,0,0,3,0
3084,876.706459861068,20,1,1,4,1
2115,451.085234163313,4,0,1,3,1
2590,3384.814958627006,14,0,0,2,0
2144,1642.8370394569931,5,1,1,0,1
4311,8758.951402986933,9,0,1,1,1
2242,935.1768415278574,22,0,1,2,1
4981,2314.936987720171,19,0,1,2,1
2087,1950.0701264030172,14,0,0,3,0
939,2029.9124700516202,19,1,1,2,1
4302,2671.050138466341,8,0,1,1,1
3971,299.57308637294597,3,1,0,1,1
4000,1595.433991133528,7,0,0,1,0
4651,1423.1505611127345,12,0,0,1,0
3409,838.7116451163505,16,1,0,0,1
771,1145.9349859630024,3,1,0,1,1
249,1462.9947842884271,1,0,0,0,0
373,774.0394940369596,4,1,0,0,1
2927,693.8985892900218,1,1,0,1,1
3858,2680.9033561901715,15,1,1,4,1
4931,138.52469284071185,22,1,1,4,1
702,750.7344902470396,22,1,1,3,1
2186,2120.9640288880673,14,0,1,1,1
942,468.34066770319953,3,1,0,2,1
3915,1698.5385694015508,14,0,0,5,0
794,719.5427276582875,4,0,0,4,0
678,3706.8605113830695,2,0,1,0,1
1562,861.5330082362166,13,1,0,4,1
4054,521.4742384735464,6,0,0,1,0
453,1510.486821952615,14,1,1,5,1
2467,291.5793251814329,4,1,1,2,1
3657,3193.8724445224616,8,1,0,3,1
4147,2279.045144625596,12,0,1,3,1
3755,2943.7821012957384,6,1,1,5,1
210,1017.9154048260659,3,0,1,3,1
4984,3603.6609906510967,6,1,0,1,1
1927,1360.651971886451,0,0,0,0,0
4946,198.97566493642708,14,0,1,3,1
3967,507.2809030181701,14,1,0,4,1
1878,2483.022623624107,17,1,1,2,1
627,4534.866423576807,14,1,0,3,1
2727,200.05086161712163,2,0,1,0,1
1459,3993.361976062364,4,1,1,2,1
2825,3209.5956802634855,4,0,0,5,0
1251,881.8562875195032,15,0,1,2,1
4759,2337.7056188415727,22,0,0,0,0
4364,413.9286470050772,9,1,0,2,1
2164,3357.504170357821,21,1,1,4,1
1624,2142.0274449992294,22,1,0,2,1
1854,1155.4605665544061,12,1,1,2,1
754,3997.8228736815795,14,0,0,1,0
1869,299.86634177083,7,0,0,2,0
182,3738.8232946631333,19,1,1,4,1
1514,48.35262516297307,6,1,1,1,1
903,2798.357250458757,13,0,0,1,0
3345,1703.6485364092334,5,1,1,1,1
3454,2386.2192011341936,7,0,0,1,0
3608,1063.2288618410523,14,0,0,2,0
2557,3996.698475534651,16,1,1,3,1
2140,751.2758608713078,4,0,1,1,1
4245,643.0439008821702,11,0,0,0,0
2165,718.3579979324371,12,0,0,2,0
2613,2977.6630022248705,2,1,0,1,1
2022,1367.549404949057,18,0,1,3,1
2822,1540.425061962109,14,1,0,1,1
2282,3563.4846385475994,17,0,0,1,0
1571,3583.905603630531,20,1,0,4,1
1973,352.8494058885891,19,0,1,3,1
3987,1595.9830939506123,6,0,1,2,1
2245,269.39146940706235,13,0,1,2,1
2443,4057.929923585914,23,0,0,2,0
714,3628.080121961498,19,1,0,2,1
3546,3785.576868835671,18,0,1,1,1
223,2440.600755826693,23,0,0,1,0
864,1258.0073725296204,10,1,0,2,1
4626,1037.4509120181256,6,0,0,2,0
1426,1005.796139756294,10,0,1,2,1
2305,137.01338354455922,7,1,1,0,1
654,5946.778945151609,23,0,0,1,0
1160,1196.6766408760125,9,1,1,3,1
1843,5321.805607596491,23,0,1,0,1
444,4228.190849041263,10,1,1,4,1
2466,3527.631760418784,0,0,1,2,1
4670,1774.9638625534321,19,1,0,2,1
4437,214.18154771792013,9,1,0,2,1
2858,782.8624394603593,6,1,0,2,1
1281,1850.593374475189,21,0,0,1,0
3040,27.094316373859687,2,0,1,1,1
3796,87.13258346587533,18,1,0,1,1
3638,2264.3177651838423,3,0,1,1,1
3759,4382.138447939291,5,1,0,3,1
100,3864.294399395699,0,1,1,3,1
2087,368.1949291159318,3,0,0,4,0
2311,4843.490836684857,6,1,1,1,1
4246,2383.4443061838433,10,0,0,1,0
2738,2519.8588529245344,5,1,0,4,1
1608,724.9296337234002,4,0,1,2,1
2954,2517.5393753187736,11,1,1,2,1
3982,2474.178828876301,1,1,0,3,1
3195,1806.085380057772,17,0,0,1,0
4340,884.1183659643189,21,0,1,2,1
4683,3332.1693134157335,8,0,0,1,0
3093,5545.751542237344,13,1,1,3,1
2963,4078.7258552114045,11,1,1,0,1
2663,556.7290827907541,8,0,1,4,1
856,1180.004018511492,0,0,0,4,0
2147,838.3605214862496,6,0,0,2,0
4926,2458.4414018815905,6,0,1,0,1
1387,3561.524375270007,9,0,0,4,0
1717,486.172514562542,1,0,1,3,1
4152,5885.351412689364,3,0,1,4,1
1726,2262.2449276496322,7,0,1,2,1
1954,492.946856617041,21,0,1,0,1
185,927.5488980566863,13,0,0,1,0
522,220.9847848290175,12,1,1,1,1
2312,1817.9798208434515,15,0,0,1,0
1249,370.7119667284701,6,1,1,2,1
1659,2362.4010650027494,9,1,1,0,1
1003,2673.0797486867928,10,1,0,0,1
3228,1305.2961786966832,10,1,1,2,1
3139,197.02750806315083,5,1,0,1,1
1929,1887.6999973929221,11,1,0,2,1
394,931.0840010561304,9,1,1,1,1
1618,5977.412873857466,8,0,0,2,0
3642,1439.8272816516276,21,0,1,1,1
661,150.02059888767604,5,1,1,2,1
4165,2021.4725287719073,8,1,1,1,1
320,3022.3886469914733,2,1,0,2,1
2225,349.9042979851959,6,1,1,1,1
584,1192.2491695338745,2,1,0,1,1
3601,2718.8916857960203,19,0,1,2,1
582,41.41304676769975,7,1,1,1,1
3697,58.795410397336404,21,1,0,2,1
1768,2259.6615081139485,21,0,1,1,1
1557,2582.8885621093236,7,1,0,4,1
1799,3739.9104522877583,12,1,0,2,1
4207,1020.3177448302561,1,1,1,1,1
999,987.8605318903707,13,0,0,1,0
758,1607.567503549108,4,1,0,1,1
283,2832.080471204544,12,0,0,1,0
4897,2048.8223103638716,22,0,1,1,1
131,792.980913608039,12,0,1,2,1
1294,850.9701227295247,18,1,1,1,1
61,2879.431926483031,23,1,1,4,1
2212,1529.9165895366657,2,1,0,4,1
1549,206.22869277126557,13,1,0,2,1
4368,332.09725406115615,3,0,1,2,1
1782,3810.174961681535,9,0,1,1,1
38,13456.595135651001,5,1,0,2,1
3632,817.9913838053611,5,1,0,3,1
2665,977.8075511222996,1,1,0,3,1
474,335.62589455581707,1,0,0,1,0
59,537.6240317824835,18,1,1,1,1
2637,1105.4833976479022,2,0,0,4,0
2615,669.2389125087029,19,1,0,0,1
2615,2417.467268832353,3,1,1,1,1
4479,1543.7291135980101,3,0,0,2,0
1412,3455.2847670628435,10,0,1,2,1
85,2578.5161998413805,2,0,1,2,1
1534,274.1624848372911,16,0,1,2,1
3798,263.38380664958487,8,0,0,2,0
2675,4519.983196357986,13,1,0,2,1
2874,3424.173543112566,1,1,1,1,1
3121,1261.912788252216,13,0,1,2,1
1091,279.3614013308485,2,1,0,3,1
2835,4576.896790979997,1,0,0,4,0
4225,524.549986082025,21,0,0,1,0
2077,72.36300370622006,21,1,0,1,1
3191,5160.357120316635,0,1,1,0,1
4788,3310.2896869029614,3,0,0,1,0
4229,2364.9555879308186,9,0,0,0,0
1209,69.24574218736973,14,1,0,4,1
3578,1503.3804488964795,20,1,1,3,1
4742,2120.530963079193,11,1,0,0,1
2582,2848.80043522024,5,0,1,1,1
3788,1273.813051369433,20,0,1,3,1
516,6130.1346963811075,2,0,1,2,1
2213,561.4951726095538,2,0,0,1,0
2975,144.57139670961163,18,0,1,2,1
933,809.2296744078366,21,0,1,1,1
1664,2168.2644865833972,19,1,1,0,1
557,2672.3983208197205,3,1,0,2,1
1672,2682.6182596596173,18,1,1,2,1
993,234.58242539340245,13,1,1,4,1
1629,4327.202639293332,3,0,0,3,0
1692,659.3253172128541,7,1,1,3,1
4853,471.2196358118124,18,0,1,2,1
1105,1906.207571608391,18,0,1,1,1
1271,476.13135511493215,21,1,0,0,1
2903,1418.709606121508,0,1,0,5,1
4745,1045.2219194594732,21,0,1,1,1
1410,528.0203192543881,14,1,0,1,1
3647,690.7908310659401,10,0,0,3,0
1331,1115.1610307798906,8,1,1,1,1
4724,849.7862708758531,2,1,1,1,1
2055,961.1612479123556,17,0,1,5,1
954,2659.3337615977616,18,1,1,1,1
1843,368.7591365567681,15,0,1,7,1
2803,1975.6732942062908,15,0,1,0,1
10,2267.3876800085854,2,1,1,3,1
2610,3239.8559442144574,17,0,0,2,0
122,3758.9160958998773,12,1,1,1,1
4783,345.53201793358994,19,1,1,1,1
2561,297.60512236079194,7,1,0,3,1
3038,1907.834700905562,6,1,1,2,1
441,2828.7009627111784,23,0,1,1,1
2750,635.8054490602276,22,0,1,2,1
591,1492.451316238883,21,1,1,0,1
1369,2958.920672134323,18,1,1,4,1
1990,2917.756845640473,19,0,1,2,1
1362,2121.593775663796,23,0,0,2,0
3774,164.12950912187446,11,1,0,3,1
2065,103.94254364195434,17,1,0,1,1
2416,983.5017842425626,14,1,0,2,1
2952,54.10000237983323,11,1,1,0,1
2769,4689.823351319834,5,0,0,2,0
3417,40.70067062130553,16,1,1,6,1
1577,60.12035182912504,22,1,1,7,1
115,361.43140183344605,3,1,0,1,1
1369,1972.4348548294156,11,0,0,2,0
139,1559.8261524692566,16,1,1,2,1
4924,2154.604752002898,20,0,1,0,1
4942,4480.256369595355,4,1,0,0,1
3374,1213.7395320192845,5,1,1,3,1
1316,89.73528400534697,14,0,1,0,1
74,2883.5856028659323,7,1,1,5,1
3847,3342.248612433193,19,1,1,3,1
484,102.3515707662519,15,0,1,4,1
4112,556.3859233141411,12,0,1,1,1
1550,2944.5482440755836,22,0,0,2,0
1360,943.7074425703427,14,0,1,2,1
1897,1279.7869322689971,19,1,1,2,1
4225,3465.1978700251498,12,1,0,2,1
511,198.80004815486657,14,0,1,2,1
423,2261.967209839275,1,1,1,1,1
2433,484.1033438166977,23,1,0,1,1
1907,129.40012133199173,20,1,0,5,1
4328,2172.366770512069,19,1,0,2,1
959,258.8789871152959,17,1,1,2,1
825,2748.7889631704943,6,1,1,2,1
65,453.0620427739013,20,1,0,5,1
4929,99.45645077411412,8,0,1,0,1
4711,209.1604514208584,6,1,1,0,1
3349,3681.10440099999,8,0,0,3,0
801,927.1469861954079,11,1,0,4,1
278,719.8365137859998,9,1,0,2,1
1718,1351.3958944230449,9,0,0,2,0
2414,2004.4194234033296,12,0,0,1,0
1239,75.61609312475193,4,0,0,2,0
4524,4569.26469351379,21,0,0,2,0
1487,6363.225824123251,7,0,1,2,1
4682,1080.189004877254,9,0,1,0,1
3299,1064.19693114869,5,1,1,3,1
4471,4216.668633971627,10,1,1,1,1
2996,1121.8245495038004,3,0,0,5,0
93,3878.523683575362,1,1,0,4,1
3532,57.49237065638194,5,0,1,4,1
1841,1345.319413954798,12,0,0,3,0
3528,6091.06577655254,11,0,0,1,0
1622,582.8572540097301,13,0,0,1,0
1562,618.9143993255378,7,1,1,2,1
1417,1989.1694610553052,2,0,1,3,1
2965,5212.546045537941,4,1,1,5,1
4191,443.145175072568,21,1,1,3,1
1131,5093.164806894899,6,1,0,2,1
1414,2175.3669176493404,17,1,0,1,1
3598,9937.254513589356,5,0,1,3,1
3745,2667.0914855003844,17,0,1,2,1
2119,2204.0394189806334,7,0,0,0,0
664,3373.752392032218,6,1,1,2,1
2635,385.0839822032225,1,0,1,3,1
2775,5837.009685188888,3,0,1,3,1
3970,362.0739854620732,22,0,1,2,1
3491,52.01120665889484,8,0,0,1,0
1572,2393.708676315325,15,0,1,5,1
1524,408.14175850783073,18,1,1,5,1
988,2843.8694373423605,9,1,0,0,1
3239,3169.8709088427336,7,0,0,0,0
3846,540.2062907203425,15,1,0,1,1
3694,181.42625219716865,7,1,0,3,1
99,1389.5809251322894,19,1,0,3,1
2289,4418.52669705864,3,1,0,1,1
1515,3758.443581958765,22,0,0,2,0
4298,249.04692991715598,19,1,0,1,1
634,6692.46773909851,12,1,0,2,1
4842,612.9122692585812,9,1,0,1,1
4586,859.6934074844977,22,1,1,1,1
579,322.80438437890336,8,0,0,3,0
3960,948.9969215017243,11,1,0,0,1
273,2019.2318508938945,14,0,0,3,0
4882,1410.7563912707137,21,0,1,3,1
3955,3515.1739352535474,0,1,0,2,1
3928,2050.5423122094576,11,0,0,3,0
453,611.8128540937284,23,0,1,4,1
1176,1630.349565590347,13,0,0,3,0
4912,132.68803536010978,21,0,0,3,0
414,1738.7692578415101,22,0,1,2,1
1551,987.4907490002847,1,1,0,0,1
4527,207.16528747562694,2,0,0,1,0
4991,734.7899776649247,5,1,0,5,1
1947,4567.271396468698,18,1,0,0,1
192,1763.9619396345865,20,1,0,2,1
41,4671.5568725973435,12,1,0,3,1
1860,1057.992722351672,19,1,0,1,1
1333,7717.779751210879,20,1,1,1,1
3450,892.6337483250195,7,1,1,2,1
136,2827.7802116396265,3,1,0,7,1
4202,728.8471557978281,18,1,0,2,1
4615,224.0778633217653,6,0,0,1,0
1942,3580.2008532287105,6,0,0,1,0
1566,2875.8619709413597,0,1,1,0,1
4222,3436.5983618135565,18,1,0,3,1
389,712.4773116399354,16,0,1,2,1
1559,2432.5066416214886,7,1,1,3,1
2122,496.7249020944331,20,1,1,0,1
1029,22.75199651652646,14,0,0,2,0
3535,4027.1394540814276,19,1,0,2,1
82,1482.682090737539,18,0,0,3,0
776,8227.463059641104,6,1,1,1,1
3039,972.382106707862,23,1,0,3,1
4374,6287.212379923121,23,1,0,2,1
2888,1909.3213840981082,12,1,0,1,1
1879,1435.7203812478276,0,1,0,3,1
2272,721.3934787100774,6,0,0,1,0
1608,3489.0992922542173,4,1,0,2,1
3140,3529.7842573215466,17,1,1,5,1
606,1078.8944578599444,7,0,1,0,1
4736,2598.7156814530663,14,1,0,2,1
3415,1185.6552673265244,17,1,1,1,1
3666,2691.528199803389,5,1,1,3,1
2145,10296.403364855802,4,0,0,2,1
4271,608.9683849894066,21,0,0,2,0
3766,2010.530562961101,10,1,1,1,1
1377,955.6779796765819,7,1,1,1,1
3463,1589.7909613661204,8,0,1,4,1
348,4145.285893920403,12,1,1,1,1
1,854.1208431134338,2,0,1,2,1
63,150.28412558659195,2,1,1,5,1
1784,3208.27581703093,6,0,1,2,1
3815,1619.4737055302053,2,0,1,3,1
226,1193.4968129500264,10,1,1,4,1
1043,405.0478267437101,13,0,0,0,0
845,194.90094694935257,20,1,1,4,1
2681,653.4988800849502,9,0,1,4,1
4120,2538.1199356852485,19,1,0,1,1
1235,1061.2776596128067,8,0,1,3,1
1985,1688.9989667974728,11,1,0,2,1
4257,171.21502463890693,7,0,1,2,1
1279,263.05091122000357,11,0,1,3,1
1595,22.7404552643672,8,1,0,4,1
2552,2237.330732008844,21,1,0,0,1
1953,614.2858174988212,17,0,1,1,1
1696,6818.051033422903,23,0,0,2,0
955,737.6564516739124,16,1,1,2,1
3292,903.9126561799187,10,0,1,0,1
357,1267.8323064939482,20,1,0,2,1
3596,768.7993475423352,1,1,0,0,1
969,3401.3880826867107,22,1,0,2,1
242,4178.285856611778,20,1,1,4,1
3447,22.194857037189987,18,1,1,3,1
4235,2126.4611116585465,13,1,0,3,1
2145,2317.286957555962,22,0,0,1,0
147,6510.295363450456,2,1,1,3,1
543,925.3386137848837,5,0,0,3,0
692,434.5216976454735,3,1,1,3,1
1026,1470.3609398958515,11,1,1,2,1
4051,1186.8052744735164,1,0,0,4,0
4006,3137.854002389417,5,1,1,2,1
3360,4686.302599535311,4,1,0,2,1
2952,181.39931005375612,4,1,1,2,1
730,3749.1452445233335,7,1,0,4,1
4500,4793.151608233144,4,0,1,3,1
2556,5157.622821491474,23,0,0,0,0
1151,2890.4745957584946,7,0,0,1,0
1736,2710.2314975534896,0,0,1,0,1
1039,30.01769269802044,19,0,0,0,0
2913,5056.253597412116,8,1,0,2,1
4841,866.2026301112176,13,1,1,3,1
2541,83.98264044988846,1,1,0,3,1
4415,1065.3904258758357,10,0,0,2,0
1243,2639.909675051734,3,0,1,2,1
773,1166.6320719948153,3,0,0,3,0
1917,2837.7267562811244,16,0,1,4,1
3413,1424.2907248161337,15,1,0,4,1
2500,711.7138375878244,6,0,1,2,1
3441,453.58124799607106,11,0,0,1,0
3546,1093.2624407073693,16,1,0,1,1
1214,72.92023378085183,4,0,1,1,1
2932,1098.2457308951543,7,0,0,1,0
419,142.1760512191072,19,0,0,0,0
3782,4191.218397315274,4,0,1,1,1
4961,1713.5971814262844,10,1,1,0,1
789,2077.159474846734,18,0,1,2,1
1872,681.7831482897527,20,1,0,2,1
4591,511.90452958841547,18,1,0,3,1
2026,2461.354080433797,3,0,1,2,1
2447,2226.8356008325554,10,0,0,3,0
4824,261.7634267775121,18,1,1,0,1
561,545.3015756790505,4,0,1,1,1
2652,5858.982397799953,1,0,1,1,1
3905,725.3211457730341,18,0,0,1,0
540,52.34200589684881,16,0,0,3,0
4756,131.81395585750718,20,0,0,2,0
3137,2987.712791797659,19,0,1,0,1
3290,2830.669436374487,17,1,0,3,1
2611,961.9747225582897,14,0,0,3,0
4913,332.5833132756255,15,1,1,0,1
1945,1378.7295534265604,11,1,0,2,1
3146,806.600871067988,7,1,1,1,1
2759,936.7086933914036,5,0,1,3,1
3261,604.8750793509333,23,1,1,4,1
4108,129.84073517680878,17,1,0,1,1
1896,3132.3668154194324,10,1,0,4,1
2501,1925.8258259928505,5,0,1,1,1
2830,3599.2017509410407,16,1,1,2,1
3874,1399.1434572230296,9,1,1,4,1
48,8397.62949602955,18,0,0,3,0
2365,6568.157635015089,14,0,0,4,0
2257,634.3137343359485,15,1,0,3,1
4673,978.7053972466261,22,1,0,0,1
754,2794.382336284437,16,0,1,3,1
2803,2997.6137784684756,21,0,1,1,1
4650,4831.488237169153,6,0,1,2,1
3653,2114.751641656558,18,1,1,1,1
403,1289.1749503194558,7,0,0,2,0
2087,948.5102670866324,7,1,1,0,1
2228,1086.6237734811687,4,1,0,1,1
3411,3799.6492924720974,10,0,0,2,0
2991,7824.930567176888,1,1,1,2,1
4644,106.60996963475903,17,1,0,3,1
1150,1736.1665369810478,20,1,1,3,1
63,1468.163246392041,3,0,0,1,0
4940,943.6658823477699,11,0,1,4,1
3154,3815.3704422617307,3,1,1,3,1
1009,1714.8318302418647,4,0,0,1,0
2032,751.1798833840513,16,0,1,1,1
1323,1174.3482431037771,22,0,0,3,0
2082,882.6101837824158,18,0,1,1,1
752,1124.5382368173387,9,0,0,3,0
4145,147.86536962187085,13,0,1,2,1
658,237.3774778516601,14,0,0,1,0
1661,1954.6929607751274,13,1,0,5,1
701,2304.4589459512017,15,0,1,2,1
1081,2024.6146061966294,7,0,0,4,0
2157,2880.0266418790784,8,0,1,1,1
1541,5748.233944486796,7,0,1,0,1
3033,3941.078231251873,10,1,0,2,1
1984,1084.3215614248152,11,0,1,2,1
315,490.63297028664743,13,1,0,2,1
3082,747.5033107955428,17,0,1,6,1
4734,1772.2093399152689,22,0,0,1,0
2315,3878.7795881011375,11,0,0,0,0
2136,2419.4729213729734,3,0,1,1,1
1650,1566.2011282851208,12,1,0,2,1
3220,1841.9953822933176,20,0,0,0,0
3801,1502.659731010503,15,0,1,4,1
2479,7124.670624212705,9,1,0,0,1
4068,3386.6333361162674,20,1,1,3,1
1776,3039.900349493558,10,1,0,3,1
1967,1456.839979257107,11,1,1,5,1
1768,806.363805920435,17,1,0,5,1
3816,39.414016184714455,1,1,1,0,1
242,88.80266952772479,18,0,1,4,1
4798,61.40904248858422,4,0,1,3,1
2950,7872.300150652721,19,0,0,2,0
4837,243.16575338641428,9,1,0,1,1
4877,306.5794247424766,15,0,0,1,0
2257,1323.878458245354,11,1,1,0,1
4112,1313.249311926653,8,0,0,0,0
3369,5050.801578244009,2,0,1,4,1
367,152.7531243679814,0,0,0,2,0
2828,6304.265338169215,4,0,0,2,0
1253,487.6882710757005,7,0,0,0,0
2488,7023.3961243785625,16,1,1,2,1
4786,1558.8228318702058,0,1,0,2,1
3604,2111.178852234024,12,0,0,1,0
3522,758.8018175188419,5,1,0,1,1
4943,1892.592615971482,14,0,0,3,0
4518,2481.479534744788,6,0,0,3,0
1644,20.848624259553567,23,0,1,0,1
1213,69.65587544657058,7,1,0,4,1
4704,8606.72844461143,2,0,1,1,1
20,1223.3449231664829,14,1,1,1,1
676,5492.050174860708,3,1,1,2,1
4478,2617.9083897709284,8,0,1,2,1
609,933.51638824007,10,1,0,2,1
62,327.02002835180707,20,0,0,1,0
1266,7647.267352770744,13,0,1,2,1
2286,1756.5273130808278,8,1,1,0,1
1155,427.2693668931235,11,1,0,1,1
1629,2289.226468510468,4,0,1,2,1
1627,193.12865346257075,20,1,1,4,1
3717,4050.4716371167665,5,0,1,3,1
1443,188.9232438246029,18,0,0,1,0
1654,538.8838356975062,4,1,0,2,1
2503,191.76846102004083,0,0,1,1,1
3270,219.15482601321847,9,1,0,2,1
282,1483.97813750265,13,0,0,1,0
4982,2323.0390185804745,22,0,0,4,0
1025,3106.8883069057038,16,0,0,4,0
4819,2375.2495923827382,10,0,0,1,0
3404,903.5097097701544,3,1,0,2,1
1236,1629.6707043995902,17,0,1,3,1
4183,5252.868754708396,18,0,1,3,1
4761,980.6628626653528,3,1,0,1,1
4958,581.786094979335,11,0,0,2,0
786,1465.104340515641,13,1,0,0,1
3318,705.7506627842752,17,0,0,3,0
1668,607.1271760648749,0,1,1,2,1
3009,3017.4058674735006,19,0,1,7,1
3195,4429.805268082081,10,1,0,2,1
4790,1395.5826267357925,18,0,0,1,0
3776,3026.2826382943767,0,1,1,1,1
2447,414.2683416136311,0,1,1,0,1
3791,1586.5672334094425,2,0,0,0,0
534,2022.3017108191575,13,1,1,1,1
402,1349.2953836338254,7,0,0,2,0
3664,248.58886450744498,14,0,0,0,0
130,2649.2717051231775,3,1,0,2,1
2340,3653.6732090636283,10,0,0,5,0
4372,2016.9559885282933,7,0,0,1,0
2960,370.63849464429217,6,1,1,2,1
1859,154.95561934883665,23,0,1,1,1
2974,717.9377407388438,1,1,1,0,1
4151,75.38319833725497,7,1,1,3,1
3650,3655.424306872182,21,1,1,2,1
2787,2428.453325617318,18,1,1,2,1
3098,1658.798420386656,22,0,0,2,0
3513,4407.87920820288,8,0,1,1,1
4861,233.27775539227912,15,1,0,0,1
1221,2506.744557306444,7,1,0,2,1
642,317.1292969836085,7,1,1,2,1
3315,125.72077043112584,10,1,1,3,1
724,285.2123336530801,6,1,0,1,1
4898,6029.426178171574,20,0,1,6,1
738,1161.185392088237,1,0,0,0,0
4854,100.47338183789661,20,1,0,2,1
1300,1752.3843095375846,4,1,0,3,1
3481,445.5723956765504,17,0,0,1,0
340,13.719771129547379,10,1,1,0,1
153,2840.826033637831,16,1,0,4,1
1422,336.51325594055726,20,1,0,2,1
3052,5711.470191084805,5,1,0,2,1
427,1796.9009830250168,12,0,0,2,0
3559,182.02964573424347,6,0,1,1,1
1136,491.35209574444144,10,0,0,0,0
2373,1887.553250042313,17,1,0,2,1
3330,825.320043212498,5,1,0,4,1
950,1519.1853888485211,11,1,0,1,1
1374,3214.002233630937,23,1,0,2,1
957,3146.226510665004,21,0,0,2,0
1702,2394.569134283124,2,1,1,2,1
2942,4344.0666272979,18,0,1,1,1
2483,444.6894698507275,10,1,1,2,1
1304,390.1850921807358,22,0,0,1,0
371,3212.3815427493737,1,1,1,2,1
2981,773.942397819565,2,0,1,1,1
2297,1435.6274807404234,22,0,1,3,1
4799,2724.7818658109827,16,1,1,0,1
2126,1008.1381987884723,4,1,1,1,1
2967,278.8972733677166,1,1,1,3,1
4146,2275.4789515428765,11,0,0,3,0
2743,3398.2809440691876,4,1,0,1,1
4022,25.75974838935005,12,0,1,3,1
2365,1653.595406035694,21,0,0,6,1
763,1267.5128695136516,23,0,1,4,1
4063,601.1186092561904,6,1,1,2,1
1005,351.1572442105061,20,1,0,3,1
3756,416.60177948417163,10,1,1,2,1
2847,2581.773348318802,4,1,1,4,1
350,1536.5827258683892,17,0,0,2,0
2965,7942.949647333251,5,1,0,1,1
687,557.3939148748871,2,0,0,0,0
4638,6288.658391593796,5,1,0,4,1
3127,1447.6646182118666,15,1,1,1,1
4457,315.7099456947961,2,0,1,0,1
2756,320.7578364988464,17,1,0,1,1
3525,1875.8868905492068,23,0,0,3,0
3625,3560.7223145922144,3,0,1,1,1
2733,2754.364210259338,4,1,1,3,1
1694,2132.0618033394207,8,1,1,2,1
2893,377.745286731155,3,0,1,3,1
3812,229.340782911467,0,1,0,2,1
4181,0.4961089428885184,21,1,1,3,1
685,214.7113676632643,10,0,0,1,0
4341,2908.004181654106,4,0,1,1,1
2920,4512.327196942387,9,0,0,1,0
3757,549.7961642556955,2,1,1,3,1
3284,3168.459065262049,14,1,0,5,1
4692,443.41108550855125,13,1,0,1,1
4027,573.4229095956091,4,0,0,0,0
1157,507.61301888305985,7,1,0,2,1
3062,106.23182247773289,16,1,0,2,1
4446,431.4951087548153,19,0,1,2,1
2330,935.351384732679,18,1,1,2,1
1293,1039.9672456677245,3,1,1,0,1
1885,740.5813340902137,1,0,1,1,1
1561,1446.0802540956533,1,1,1,3,1
984,949.6246892136797,1,0,1,2,1
2068,7037.574488706036,2,1,1,2,1
1864,3293.765132475021,8,1,0,2,1
1980,5346.6410172043725,4,0,0,1,0
1737,1630.2994697118543,19,1,1,1,1
2453,2268.5180753142045,14,1,0,4,1
1919,364.66641396650215,3,0,0,5,0
701,2794.999877407436,2,1,0,2,1
4047,538.2993558391931,8,0,0,1,0
2074,315.2569387118043,9,0,1,3,1
4662,85.52138837577057,16,1,1,1,1
3754,1278.1903383549684,21,1,1,2,1
395,675.9566673946639,19,1,1,3,1
1957,8644.072777983052,7,0,0,4,0
3049,574.9223324155588,22,0,1,0,1
3453,4027.956101697127,18,0,0,3,0
523,760.8780850622383,4,0,1,4,1
1563,2765.6157106012297,10,1,0,1,1
2910,2156.6860703395396,3,1,0,3,1
2850,1650.0846464542556,3,0,0,1,0
550,1078.535738370755,14,0,0,0,0
1469,2224.0335342911526,7,0,1,4,1
833,1046.0607669339827,12,1,1,3,1
4483,1588.5897622060643,19,1,0,0,1
1422,1782.2293349453728,11,1,1,6,1
286,622.1886115900231,1,0,1,1,1
2746,830.2324936828488,0,0,1,0,1
3766,36.42990629403304,13,0,0,2,0
4465,3823.235724729082,19,1,0,2,1
1446,2821.0359506795917,7,1,0,1,1
1467,405.53132927514037,15,0,0,0,0
1777,898.9858779465113,4,0,0,1,0
3656,1093.1456276145639,1,1,0,1,1
915,814.0687535330578,14,0,0,3,0
288,3201.3806349586,3,1,0,3,1
4191,2585.030386272448,3,0,0,1,0
2089,2914.7966056211994,9,0,1,2,1
4427,4689.525406358005,20,0,0,2,0
1805,1808.483505984712,17,1,1,3,1
1179,1906.606281200859,6,1,0,2,1
2552,2559.7944273610747,4,0,0,3,0
4371,2286.587157965635,3,0,1,3,1
1589,4077.567083820022,23,1,0,3,1
1957,2941.0762122659353,14,1,0,0,1
1776,256.70932489590905,17,0,0,2,0
4863,5272.164750903816,16,1,0,4,1
988,2298.3335455676656,5,0,0,4,0
1204,271.9737831093261,23,0,1,2,1
3331,2956.5889248673525,22,1,1,0,1
1120,887.6195030315852,0,1,1,4,1
197,3279.56654183582,2,1,1,5,1
3976,6220.309359473069,8,0,1,1,1
526,589.3919881417333,4,1,1,2,1
4728,3895.578472056581,5,0,1,2,1
1411,2970.5626412709153,12,1,1,0,1
4504,2224.5193857801382,22,1,1,2,1
1293,972.0076473695393,2,0,0,2,0
1195,232.75775864097866,22,0,0,2,0
1949,1322.897175190951,2,0,1,3,1
3656,223.3533519538847,21,0,1,0,1
4787,1386.8833553532297,23,0,1,4,1
2218,3432.8580778038463,22,0,1,1,1
